House Code,House Heads Code,House Description,Declaration Number,Date Processed,Items Number,Number of Packages,Goods Description 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,12007367004,12/17/2007 11:44AM,1,1122,1X40' CONTAINER CONTG; GHANACEIBA PLYWOOD,18552.11,0.00,SL
,,,12007367487,12/12/2007 06:52AM,1,16,1X40 CONTAINER STC. GHANA AKOPLYWOOD (1340PCS),21161.51,0.00,AU
,,,12007369963,12/20/2007 02:49PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,62846.76,0.00,IL
,,,12007371846,12/14/2007 10:55AM,1,5000,5000 SHEETS MIXED PLYWOOD,42010.07,0.00,TG
,,,12007375165,12/17/2007 10:18AM,1,15000,15000 SHEETS CEIBA PLYWOOD,78602.40,0.00,NG
,,,12007379588,12/19/2007 12:05PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,23898.64,0.00,GR
,,,12007380060,12/20/2007 09:53AM,1,2600,2600 SHEETS MIXED PLYWOOD,37448.17,0.00,NG
,,,12007383288,12/21/2007 02:25PM,1,23,1X40 CONTAINER STC. GHANA CEIBAPLYWOOD,29161.41,0.00,GR
,,,12007384757,12/22/2007 01:44PM,1,7000,7000 SHEETS WHITEWOOD CEIBA PLYWOOD,31932.74,0.00,NG
4413000000,4413000000,"Densified wood, in blocks, plates, strips or profile shapes",12007075558,3/16/2007 03:52PM,1,16,25600  STC FAS TEAK (AD) FLOORINGSTRIPS,11669.92,0.00,IT
,,,12007186625,7/6/2007 10:22AM,1,24,ROTARY VENEER,13381.93,0.00,KR
,,,12007331324,11/13/2007 02:37PM,1,43,2 X 20' CONTAINERS S.T.C. 43BDLSTEAK STRIPS,25071.19,0.00,KH
,,,12007334473,11/15/2007 03:39PM,1,277,"2 X 20"" CONTRS. S.T.C.277PCS TEAK LOGS",7765.82,0.00,IN
4414000000,4414000000,"Wooden frames for paintings, photographs, mirrors or similar objects",12007336083,11/16/2007 03:58PM,2,10,WOODEN CRAFT (CARVED ELEPHANTS),239.85,0.00,US
,,,12007369055,12/14/2007 08:32AM,2,1,WOODEN CRAFT (ELEPHANT),77.63,0.00,IT
,,,12007386694,12/24/2007 02:03PM,2,1,WOODEN CRAFT GIRAFFE,90.95,0.00,IT
4415100000,4415100000,"Cases, boxes, crates, drums and similar packings of wood; cable-drums",12007159773,6/8/2007 11:33AM,7,60,60 PCS DJEMBE DRUMS,9501.21,0.00,GB
,,,12007296204,11/14/2007 11:20AM,4,120,120  PCS ASSORTED DRUMS,6977.00,0.00,NL
4418300000,4418300000,"Parquet panels, of wood",12007030253,1/31/2007 12:33PM,1,1148,1 X 20 CONT STC ODUM PARQUET,16434.62,0.00,SI
,,,12007092644,4/3/2007 02:32PM,1,1483,1 X 20 STCODUM PARQUET,24923.97,0.00,IT
,,,12007114733,4/24/2007 01:30PM,1,10,1 X 20 STCWAWA QUATER BATTENS,18737.55,0.00,DE
,,,12007114750,4/24/2007 01:31PM,1,19,1 X 40 STCWAWA DOWELS,20950.50,0.00,FR
,,,12007114753,4/24/2007 01:31PM,1,1375,1 X 20 STCOTIE TRIANGLE BATTENS,8168.36,0.00,NL
,,,12007115731,4/25/2007 12:41PM,1,19,1 X 40 STCWAWA DOWELS,21104.76,0.00,FR
,,,12007115732,4/25/2007 12:41PM,1,10,1 X 20 STCWAWA QUATER BATTENS,18875.51,0.00,DE
,,,12007115733,4/25/2007 12:41PM,1,1375,1 X 20 STCOTIE TRIANGLE BATTENS,8228.50,0.00,NL
,,,12007117631,4/26/2007 01:48PM,1,648,1 X 20 STCCHENCHEN/OTIE/CEIBA,9530.48,0.00,DE
,,,12007130143,5/9/2007 02:56PM,1,693,2 X 20WAWA SKIRTING STRIPS &,20461.47,0.00,DE
,,,12007134420,5/14/2007 01:41PM,1,693,"2 X 20WAWA SKIRTING STRIPS,",20461.47,0.00,DE
,,,12007144659,5/23/2007 02:31PM,1,807,"2 X 20 STCCEIBA,OITE,WAWA TRIANGLE BATTENS &",27461.33,0.00,DE
,,,12007158836,6/7/2007 02:09PM,1,2199,"3 X 20 CONT. STC.CEIBA,OTIE,CHENCHEN,WAWA",32051.25,0.00,DE
,,,12007159146,6/7/2007 04:04PM,1,2129,"3 X 20 CONT STC.OTIE,WAWA,CEIBA,CHENCHEN",31850.78,0.00,DE
,,,12007167029,6/15/2007 01:47PM,1,657,"1 X 20 CONT.STC.CEIBA,CHENCHEN,OTIE",8366.87,0.00,DE
,,,12007185500,7/5/2007 01:54PM,1,10,1 X 20 STCWAWA QUARTER BATTENS,14969.94,0.00,DE
,,,12007185502,7/5/2007 01:54PM,1,657,"1 X 20 STCCEIBA,CHENCHEN,OTIE TRIANGLE",8426.15,0.00,DE
,,,12007194163,7/12/2007 05:38PM,1,1860,"2X20STCCEBA,WAWA,",16094.72,0.00,DE
,,,12007311298,10/26/2007 12:51PM,1,10,"1 X 20' STC.KOTO,WAWA DOWELS",12826.87,0.00,FR
,,,12007315049,10/30/2007 02:38PM,1,2035,3 X 20'' STC.TRIANGLE BATTENS & STRIPS,29953.23,0.00,DE
,,,12007329647,11/12/2007 02:01PM,1,814,1 X 20'MOULDINGS,8882.51,0.00,DE
,,,12007339809,11/20/2007 04:22PM,1,1204,"1 X 20' STC.APA,ODUM,TEAK PARQUET/S4S",22562.78,0.00,IT
,,,12007339817,11/20/2007 04:22PM,1,23,1 X 20' STC.OTIE DOWELS,29848.21,0.00,FR
,,,12007339820,11/20/2007 04:23PM,1,814,1 X 20' STC.TRIANGLE BATTENS(MOULDINGS),9392.21,0.00,DE
,,,12007347764,11/27/2007 02:31PM,1,1335,1X 20' STC.TRIANGLE BATTENS,10352.07,0.00,DE
,,,12007347765,11/27/2007 02:31PM,1,10,"1 X 20"" STCKOTO/WAWA DOWELS",13399.16,0.00,FR
,,,12007359902,12/6/2007 10:35AM,1,784,1 X 20' STC.TRIANGLE BATTENS,9896.17,0.00,DE
,,,12007390627,12/28/2007 03:44PM,1,830,2 X 20' STC.TRIANGLE BATTENS,31505.87,0.00,DE
,,,12007390629,12/28/2007 03:45PM,1,17,1 X 40' STC.OTIE DOWELS,28313.43,0.00,FR
4419000000,4419000000,"Tableware and kitchenware, of wood",12007082149,3/22/2007 03:25PM,20,5,5 CTNS MORTA & PISTLE(PAIR),3.72,0.00,US
,,,12007113931,4/23/2007 02:55PM,8,400,WOODEN LADDLES,372.22,0.00,CA
,,,12007377813,12/18/2007 01:29PM,13,35,35 PCS CLY PLATE PISTON,396.10,0.00,US
4420100000,4420100000,"Statuettes and other ornaments, of wood",12007163257,6/12/2007 03:34PM,1,2,HANDCRAFTS,186.30,0.00,AU
,,,12007221609,8/8/2007 02:52PM,1,2,HANDICRAFTS,2804.40,0.00,CA
,,,12007235309,8/20/2007 03:45PM,1,2260,2260PCS OF ASSORTED HANDIGRAFTS,7555.20,0.00,AU
,,,12007264736,9/14/2007 01:52PM,2,1,1 STATUETTE TERRA COLT LOCOWEED,46.90,0.00,ML
,,,12007389916,12/28/2007 11:51AM,1,3,HANDICRAFTS,12.62,0.00,GR
4420900000,4420900000,"Wood marquetry, inlaid wood; caskets... of wood",12007231999,8/16/2007 03:38PM,1,1,1 MOULDED (COCOA) CASKET 1.12CMX 1.53CM X 2.85CM,403.26,0.00,ES
,,,,,2,1,1 MOULDED (FISH) CASKET 1.02CM X1.37CM X 3.28CM,403.26,0.00,
,,,,,3,1,1 MOULDED (CHICKEN) CASKET 1.02CMX 1.91CM X 2.85CM,403.26,0.00,
,,,12007247923,8/30/2007 04:47PM,8,8,8 CTNS DRIVE STICKS,21.49,0.00,DE
,,,12007248800,8/31/2007 01:10PM,8,8,8 CTNS DRIVE STICKS,21.49,0.00,DE
4421100000,4421100000,Clothes hangers of wood,12007159995,6/8/2007 12:50PM,15,1,1 PC HANGER,46.57,0.00,KR
4421909000,4421909000,"Articles of wood - other, nes",12007002079,1/4/2007 02:23PM,1,1485,13 X 20' CONTAINER STC. 1485 PCSTEAK LOGS FAQ 138.474M(3),32473.79,0.00,IN
,,,12007020663,1/22/2007 03:46PM,1,24048,"75 X 40' CONTAINER STC. 24,048 PCSTEAK LOGS FAQ 1,198.683M(3)",254674.05,0.00,IN
,,,12007020683,1/22/2007 04:47PM,1,126172,"150 X 40' CONTAINER STC. 126,172 PCTEAK LOGS FAQ 2,369.207M(3)",503364.87,0.00,IN
,,,12007026427,1/26/2007 04:29PM,1,1100,DENYA LUMBER,11882.19,0.00,CN
,,,12007026430,1/26/2007 04:29PM,1,1650,DENYA LUMBER AIR DRY,21721.83,0.00,CN
,,,12007026469,1/26/2007 05:02PM,1,2200,DENYA LUMBER,11882.19,0.00,CN
,,,12007036940,2/8/2007 04:27PM,2,4,"4 PKGS HANDICRAFT(CARVING DOORS,FACE MASK) MADE OF",1808.45,0.00,NL
,,,12007045386,2/14/2007 03:47PM,1,24000,"100 X 40' CONTAINER STC. 24,000 PCSTEAK LOGS FOAQ 1,8568.000M(3)",395195.39,0.00,IN
,,,12007127108,5/7/2007 02:32PM,1,39412,"191 X 40' CONTAINER STC. 39,412 PCSTEAK LOGS FAQ 3038.785M(3)",570658.51,0.00,IN
,,,12007145853,5/24/2007 01:28PM,1,38,38PKGS OF ASSORTED HANDICRAFT,3019.53,0.00,BG
,,,12007156455,6/12/2007 04:24PM,1,32400,"150 X 40' CONTAINER STC. 32,400 PCSTEAK LOGS FAQ 2,192.261M(3)",412025.48,0.00,IN
,,,12007159773,6/8/2007 11:33AM,8,1,1 BOX WOODEN CARVINGS,558.89,0.00,GB
,,,,,9,1,1 BOX WOODEN CARVINGS,745.19,0.00,
,,,,,10,1,1 BOX WOODEN CARVINGS,763.82,0.00,
,,,,,11,30,30 PCS ASSORTED WOOD CARVINGS,698.62,0.00,
,,,12007176606,6/27/2007 03:57PM,1,2460,6X20FT CONTAINER STC(2460PCS)OF 122.485 TEAK LUMBER,34473.55,0.00,SG
,,,12007209365,7/27/2007 03:26PM,1,88,88PKGS OF HANDICRAFTS,1640.32,0.00,AU
,,,12007224098,8/10/2007 10:54AM,1,2722,1 X 20FT CONTAINER STC2722 PCS OF DENYA T & G,14500.31,0.00,GB
,,,12007224860,8/10/2007 03:14PM,1,3104,1 X 20FT CONTAINER STC3104 PCS OF ARTICLES OF WOOD,3495.40,0.00,CA
,,,12007232879,8/17/2007 03:53PM,1,234,234PKGS OF ASSORTED HANDICRAFT,33809.52,0.00,JP
,,,12007240504,8/24/2007 01:09PM,1,544,544 PKGS OF ASSORTED HANDICRAFT,13232.69,0.00,DE
,,,12007245692,8/29/2007 12:02PM,1,2722,1 X 20FT CONTAINER STC2722 PCS OF DENYA T & G,14359.99,0.00,GB
,,,12007259610,9/11/2007 01:07PM,1,350,CALABASH(HANDICRAFTS),18705.24,0.00,US
,,,12007269994,10/10/2007 02:50PM,1,405,405 PKGS OF HANDICRAFTS,3834.14,0.00,US
,,,12007281347,9/28/2007 06:01PM,1,2722,1 X 20FT CONTAINER STC2722 PCS OF DENYA T & G,14960.57,0.00,GB
,,,12007287585,10/4/2007 01:40PM,1,12545,"65 X 40' CONTAINERS STC. 12,545 PCSTEAK LOG FAQ 872.273M(3)",166370.91,0.00,IN
,,,12007287597,10/4/2007 01:40PM,1,2769,"13 X 40' CONTAINERS STC. 2,769 PCSTEAK LOGS FAQ 171.4M(3)",32266.87,0.00,IN
,,,12007287598,10/4/2007 01:40PM,1,22035,"113 X 40' CONTAINER STC. 22,035 PCSTEAK LOG FAQ 1,498.76M(3)",285861.56,0.00,IN
,,,12007289501,10/5/2007 04:11PM,1,9159,"43 X 40' CONTAINER STC. 9,159 PCSTEAK LOGS FAG 613.165M(3)",116950.63,0.00,IN
,,,12007289512,10/9/2007 12:29PM,1,3648,"19 X 20' CONTAINER STC. 3,648 PCSTEAK LUMBER 363.240M(3)",108838.31,0.00,IN
,,,12007289537,10/9/2007 12:03PM,1,12141,"57 X 40' CONTAINER STC. 12,141 PCSTEAK LOGS FAQ 847.463M(3)",330185.55,0.00,IN
,,,12007322682,11/6/2007 12:35PM,1,2722,1 X 20FT CONTAINER STC 2722 PCSOF DENYA T & G  MOULDING,15536.45,0.00,GB
,,,12007335026,11/16/2007 09:02AM,1,114,1 X 20' CONTAINER S.T.C. 114 PCSKAKU  LUMBER,1449.46,0.00,SN
,,,12007348008,11/27/2007 03:51PM,1,50,50 PCS MASK-WOODEN,241.90,0.00,US
,,,,,5,12,12 PCS ASHANTI STOOLS,92.89,0.00,
,,,,,7,20,20 PCS GOURDS,38.70,0.00,
,,,,,8,50,50 PCS CARVED FIGURES,290.28,0.00,
,,,,,10,1,1 PC CARVED ELEPHANT,58.06,0.00,
,,,,,13,8,8 PCS BAR STOOLS,92.89,0.00,
,,,,,14,20,20 PCS WALKING STICKS,38.70,0.00,
,,,,,15,2,2 PCS CARVED BARS,87.08,0.00,
4602900000,4602900000,Articles of plaiting materials (excl. of vegetable material),12007335657,11/16/2007 01:12PM,5,21,BASKETS,376.08,0.00,US
4810190000,4810190000,"Paper/paperboard coated  [?], other nes",12007272867,9/21/2007 04:25PM,1,1,CONSTRUCTION PLAN ANDCONSTRUCTION CDS,94.23,0.00,GR
4811900000,4811900000,"Paper, paperboard, coated... surface-decorated or printed, nes",12007133774,5/14/2007 09:17AM,1,12,12 REELS 1/S COATED PAPER 90 GSM,811.02,0.00,CI
4817300000,4817300000,"Boxes, etc, of paper or paperboard containing paper stationery",12007204315,7/24/2007 02:06PM,2,500,500 PCS OF OFFICE STATIONERYS,3449.33,0.00,BF
4818300000,4818300000,Tablecloths and serviettes of paper,12007335657,11/16/2007 01:12PM,2,21,TABLE CLOTHS,580.44,0.00,US
4819100000,4819100000,"Cartons, boxes and cases, of corrugated paper or paperboard",12007227664,8/23/2007 01:12PM,1,1800000,1800000 PCS PRINTED CARTONSIN VARIOUS SIZES,876938.30,0.00,ZA
4819200000,4819200000,"Folding cartons, boxes and cases, of non-corrugated paper or paperboard",12007104939,4/14/2007 07:16AM,2,260,260 PKGS OF EMPTY CHALK BOXES,311.93,0.00,BF
4821100000,4821100000,Printed paper or paperboard labels of all kinds,12007148268,5/29/2007 08:54AM,2,1,1 PKG X 5PCS PRINTED PAPER LABEL,21.00,0.00,CI
4822100000,4822100000,"Bobbins, spools of paper or paperboard for winding textile yarn",12007060392,3/8/2007 05:12PM,2,1,1 BALE X 840 YARDS OFINSTITUTIONAL (CELTEL) FANCY PRINTS,92.91,0.00,BF
4823600000,4823600000,"Trays, dishes, plates and cups, etc, of paper or paperboard",12007159773,6/8/2007 11:33AM,1,90,90 PCS SERVING BASKETS,2095.85,0.00,GB
,,,12007243038,8/27/2007 02:07PM,3,8,PLATES,9.30,0.00,GB
4901999000,4901999000,"Printed books, brochures, leaflets, [a] - other, nes",12007098684,4/8/2007 02:03PM,2,37,37 CARTONS OF ASSORTED STATIONARIES,5144.05,0.00,BF
,,,12007159995,6/8/2007 12:50PM,10,12,12 BOXES BOOKS,558.89,0.00,KR
,,,12007233863,8/17/2007 05:31PM,2,1,1  BOX  STC EXERCISE BOOKS,472.20,0.00,NL
,,,12007238781,8/23/2007 09:26AM,2,1,1 BOX OF BOOKS,187.18,0.00,KR
4907000000,4907000000,"New stamps; stamp-impressed paper; cheque forms; banknotes, etc",12007103759,4/13/2007 11:18AM,1,6,BANK  NOTES( VALUABLE  CARGO ),357422.33,0.00,GB
,,,12007118458,4/26/2007 08:07PM,1,5,"499,932 UNITED STATES DOLLARS11,415 GREAT BRITAIN POUNDS",486683.40,0.00,GB
,,,12007130409,5/9/2007 04:46PM,1,139,CHEQUE BOOKS,42654.73,0.00,NG
,,,12007254084,9/5/2007 06:22PM,1,12,"12 BOXES BANK NOTESENCL.: USD 1,716,202.00;",1705880.16,0.00,GB
,,,12007347471,11/27/2007 12:55PM,1,6,BANK  NOTES(VALUABLE  CARGO),1317291.61,0.00,GB
4911910000,4911910000,"Pictures, designs and photographs",12007223484,8/9/2007 04:33PM,4,1,BIG PICTURE,46.74,0.00,RO
4911999000,4911999000,"Printed matter - other, nes",12007264736,9/14/2007 01:52PM,1,1,13 BROWN PAPER PRRAMID FLATTENED1 ROLLED BROWN PAPER(7MX.9M),140.69,0.00,ML
5208521000,5208521000,"Cotton, plain weave, printed wax-bsd, cont >=85% wt cott,wt>100,<=200g/m2",12007281753,9/29/2007 03:30PM,1,5,5 BALES (500) PCS OF WAX NUTYLEPRINTS,8262.74,0.00,BF
5208529000,5208529000,"Cotton, plain weave, printed, cont >=85% wt cott,wt>100,<=200g/m2 - nes",12007065830,3/8/2007 02:58PM,1,87,FANCY MATERIAL,89621.67,0.00,NG
,,,12007176466,6/26/2007 07:58AM,2,11,11 CARTONS (455 PCS) OF WOODINPRODUCTS(FANCY),4948.25,0.00,BF
,,,12007281753,9/29/2007 03:30PM,2,13,13 CTNS (598) PCS OF WOODIN FANCYPRINTS,6798.10,0.00,BF
,,,12007362914,12/9/2007 08:10AM,1,13,13 CTNS (420) PCS OF FANCY (WOODIN)PRINTS,5052.57,0.00,BF
5209519000,5209519000,"Cotton, plain weave, printed, cont >=85% wt cott,wt>200g/m2 - other, nes",12007176466,6/26/2007 07:58AM,3,1,1 CARTON(20PCS) OF WOODIN PRODUCTS(FANCY),255.49,0.00,BF
,,,12007281753,9/29/2007 03:30PM,3,4,4 CTNS (115) PCS OF WOODIN FANCYPRINTS,1366.95,0.00,BF
,,,12007362914,12/9/2007 08:10AM,2,2,2 CTNS (40 PCS) OF FANCY( WOODIN)PRINTS,600.15,0.00,BF
5604100000,5604100000,"Rubber thread and cord, textile covered",12007187582,7/6/2007 04:38PM,1,1296,PROCESSED NATURAL CRUMBRUBBER,90558.54,0.00,ES
,,,12007187584,7/6/2007 04:38PM,1,1944,PROCESSED NATURAL CRUMBRUBBER,135839.06,0.00,PL
,,,12007206103,7/25/2007 11:26AM,1,1296,NATURAL CRUMB RUBBER GH10,92966.40,0.00,ES
5608110000,5608110000,Made up fishing nets of man-made textile materials,12007004839,1/8/2007 09:29AM,4,50,50 BUNDLES OF FISHING NETS,379.86,0.00,BF
,,,12007026999,1/28/2007 09:36AM,4,30,30 BUNDLES OF FISHING NETS,370.95,0.00,BF
,,,12007033685,2/2/2007 04:23PM,2,20,20 BUNDLES OF FISHING NETS,369.93,0.00,BF
,,,12007035480,2/6/2007 08:57AM,2,20,20 BUNDLES OF FISHING NETS,370.95,0.00,BF
,,,12007038558,2/8/2007 10:07AM,2,15,15 BALES OF FISHING NETS,370.95,0.00,BF
,,,12007041347,2/10/2007 12:28PM,2,45,45 BALES OF FISHING NETS,370.95,0.00,BF
,,,12007041598,2/11/2007 08:55AM,2,20,20 BALES OF FISHING NETS,370.95,0.00,BF
,,,12007047054,2/16/2007 09:07AM,2,50,50 BALES OF FISHING NETS,372.77,0.00,BF
,,,12007048568,2/17/2007 01:41PM,2,30,30 BALES OF FISHING NETS,372.77,0.00,BF
,,,12007048765,2/18/2007 09:31AM,2,20,0 BALES OF FISHING NETS,372.77,0.00,BF
5608901000,5608901000,"Knotted netting,cordage/rope (of man made material)made up of fishing nets",12007055493,2/24/2007 03:40PM,3,70,70 BALES 0F FISHING NETS,376.82,0.00,BF
,,,12007076009,3/17/2007 09:51AM,3,20,20 BALES OF FISHING NETS,376.82,0.00,BF
,,,12007077518,3/19/2007 05:06PM,3,20,20 BALES OF FISHING NETS,376.82,0.00,BF
,,,12007079465,3/21/2007 08:54AM,3,20,20 BALES OF FISHING NETS,381.48,0.00,BF
,,,12007089126,3/29/2007 08:53AM,3,20,20 BALES OF FISHING NETS,381.28,0.00,BF
,,,12007092550,4/1/2007 02:15PM,3,30,30 BALES OF FISHING NETS,381.28,0.00,BF
,,,12007098084,4/6/2007 07:58AM,3,20,20 BALES OF FISHING NETS,383.71,0.00,BF
,,,12007108296,4/18/2007 09:06AM,3,70,70 BALES OF FISHING NETS,389.38,0.00,BF
,,,12007115556,4/25/2007 11:30AM,3,30,30 BALES OF FISHING NETS,392.22,0.00,BF
5702200000,5702200000,Floor coverings of coconut fibres (coir),12007090882,3/30/2007 10:49AM,1,535,535 BALES OF CUT FIBRE,3580.51,0.00,NL
5801260000,5801260000,"Chenille fabrics, of cotton",12007264736,9/14/2007 01:52PM,4,1,34(TERRA COTTON) HAND(BOX)(17HAND 17 CHANCED FIRST),23.45,0.00,ML
5906990000,5906990000,"Rubberized textile fabrics, nes",12007239141,8/23/2007 11:30AM,1,1944,PROCESSED NATRUAL CRUMB RUBBERGH10,131022.39,0.00,FR
,,,12007256669,9/7/2007 03:15PM,1,1944,PROCESSED NATRUAL CRUMB RUBBERGH10,125223.55,0.00,PL
6105100000,6105100000,"Mens or boys shirts of cotton, knitted or crocheted",12007092099,4/12/2007 05:51PM,1,1056,1 X 20' CONTAINER STC 1056 CTNS:(16896 PCS) MEN'S 63% COTTON 37%,12450.69,0.00,US
6114900000,6114900000,"Garments of other textiles, knitted or crocheted, nes",12007205468,7/24/2007 04:15PM,1,1,AFRICAN CLOTHINGS,279.60,0.00,US
6204490000,6204490000,"Dresses of other textiles, nes",12007154715,6/4/2007 12:21PM,1,1,AFRICAN CLOTHING,372.58,0.00,US
,,,12007156744,6/5/2007 05:26PM,1,1,TEXTILES,279.45,0.00,US
,,,12007227921,8/14/2007 01:12PM,1,1,PERSONAL EFFECT,188.88,0.00,US
6205200000,6205200000,Mens or boys shirts of cotton,12007098684,4/8/2007 02:03PM,3,37,37 CARTONS OF ASSORTED SAFETY WEARS,15416.34,0.00,BF
6217100000,6217100000,"Clothing accessories, nes",12007159773,6/8/2007 11:33AM,12,1,1 BAG CLOTHING,3725.96,0.00,GB
6301200000,6301200000,"Blankets (excl. electric blankets) and travelling rugs, of wool...",12007159995,6/8/2007 12:50PM,5,1,1 PC BLANKET,186.30,0.00,KR
6305100000,6305100000,"Sacks and bags, used for packing goods, of jute, etc",12007128218,5/8/2007 12:52PM,1,308,308 OF WOVEN BASKET AND 3 BOXES OFDRUMS,13962.27,0.00,US
,,,12007210012,7/28/2007 04:44PM,1,1650,1650 BOUNDLES OF JUITE SACKS,4000.00,0.00,BF
,,,12007317128,10/31/2007 04:33PM,1,275,275 PACKAGES OF WOVEN BASKET ANDMUSICAL INSTRUMENT,6201.00,0.00,US
6309000000,6309000000,Worn clothing and other worn articles,12007004839,1/8/2007 09:29AM,1,70,70 BALES OF USED CLOTHING,379.86,0.00,BF
,,,12007011783,1/13/2007 09:41AM,1,200,200 BALES OF USED CLOTHING,372.16,0.00,BF
,,,12007016385,1/18/2007 07:54AM,1,100,USED CLOTHING,462.95,0.00,GH
,,,12007020789,1/23/2007 08:46AM,1,63,USED CLOTHING,555.55,0.00,GH
,,,12007026999,1/28/2007 09:36AM,1,220,220 BALES OF USED CLOTHING,370.95,0.00,BF
,,,12007027137,1/29/2007 08:37AM,1,270,270 BALES OF USED CLOTHING,370.95,0.00,BF
,,,12007033685,2/2/2007 04:23PM,1,220,220 BALES OF USED CLOTHING,369.93,0.00,BF
,,,12007035480,2/6/2007 08:57AM,1,240,240 BALES OF USED CLOTHING,370.95,0.00,BF
,,,12007038558,2/8/2007 10:07AM,1,250,250 BALES OF USED CLOTHING,370.95,0.00,BF
,,,12007041347,2/10/2007 12:28PM,1,15,15 BALES OF USED CLOTHING,370.95,0.00,BF
,,,12007041598,2/11/2007 08:55AM,1,220,220 BALES OF USED CLOTHING,370.95,0.00,BF
,,,12007047054,2/16/2007 09:07AM,1,250,250 BALES OF USED CLOTHING,372.77,0.00,BF
,,,12007048568,2/17/2007 01:41PM,1,250,250 BALES OF USED CLOTHING,372.77,0.00,BF
,,,12007048765,2/18/2007 09:31AM,1,220,0 BALES OF USED CLOTHING,372.77,0.00,BF
,,,12007048802,2/18/2007 12:03PM,1,270,270  BALES OF USED CLOTHING,372.77,0.00,BF
,,,12007055493,2/24/2007 03:40PM,1,250,250 BALES OF USED CLOTHING,376.82,0.00,BF
,,,12007057063,2/27/2007 09:31AM,1,320,320 BALES OF USED CLOTHING,377.84,0.00,BF
,,,12007061777,3/2/2007 11:31AM,1,1,USED CLOTHING,111.37,0.00,GB
,,,12007074846,3/16/2007 11:15AM,1,270,270 BALES OF USED CLOTHING,376.82,0.00,BF
,,,12007076009,3/17/2007 09:51AM,1,250,250 BALES OF USED CLOTHING,376.82,0.00,BF
,,,12007077518,3/19/2007 05:06PM,1,250,250 BALES OF USED CLOTHING,376.82,0.00,BF
,,,12007079465,3/21/2007 08:54AM,1,30,30 BALES OF USED CLOTHING,381.48,0.00,BF
,,,12007080508,3/21/2007 03:03PM,1,51,USED CLOTHING,929.23,0.00,GH
,,,12007089126,3/29/2007 08:53AM,1,200,200 BALES OF USED CLOTHING,381.28,0.00,BF
,,,12007092550,4/1/2007 02:15PM,1,260,260 BALES OF USED CLOTHING,381.28,0.00,BF
,,,12007098084,4/6/2007 07:58AM,1,200,200 BALES OF USED CLOTHING,383.71,0.00,BF
,,,12007105610,4/16/2007 08:37AM,1,300,300 BALES OF USED CLOTHING,385.33,0.00,BF
,,,12007108296,4/18/2007 09:06AM,1,220,220 BALES OF USED CLOTHING,389.38,0.00,BF
,,,12007115528,4/25/2007 11:29AM,1,270,270 BALES OF USED CLOTHING,392.22,0.00,BF
,,,12007115556,4/25/2007 11:30AM,1,200,200 BALES OF USED CLOTHING,392.22,0.00,BF
,,,12007121270,5/1/2007 09:10AM,1,200,200 BALES OF USED CLOTHING,390.80,0.00,BF
,,,12007159995,6/8/2007 12:50PM,1,100,100 KGS USED CLOTHING,931.49,0.00,KR
,,,12007166840,6/15/2007 12:36PM,1,2,AFRICAN CLOTHING,279.45,0.00,AG
,,,12007223484,8/9/2007 04:33PM,1,1,USED CLOTHING,467.40,0.00,RO
,,,12007335643,11/16/2007 01:12PM,1,3,AFRICAN CLOTHS,9.59,0.00,AG
6310900000,6310900000,"Used or new rags, worn out scrap twine, cordage, rope, etc, not sorted",12007176466,6/26/2007 07:58AM,4,3,3 BALES (84 PCS) OF INSTITUTIONALFANCY (FENTS),37.57,0.00,BF
6402910000,6402910000,"Footwear, nes, covering the ankle of rubber or plastics",12007066668,3/9/2007 10:52AM,1,15,15 SACKS  OF  ROBBERS SLIPPERS,825.00,0.00,GH
6403990000,6403990000,"Footwear with rubber... soles, leather uppers, not covering the ankle",12007182112,7/2/2007 11:19AM,2,2,2 B0XES STC 40 PAIRS OF SAFETYLEATHER BOOTS,1509.03,0.00,BF
,,,12007191257,7/11/2007 07:40AM,2,2,2 B0XES STC 40 PAIRS OF SAFETYLEATHER BOOTS,1509.03,0.00,BF
6506100000,6506100000,Safety headgear,12007182112,7/2/2007 11:19AM,3,201,201 BOXES OF SAFETY HELMETS& UNCORDED EARPLUGS,332.55,0.00,BF
,,,12007191257,7/11/2007 07:40AM,3,201,201 BOXES OF SAFETY HELMETS& UNCORDED EARPLUGS,332.55,0.00,BF
6704110000,6704110000,Complete wigs of synthetic textile materials,12007340289,11/21/2007 09:50AM,17,9,9 PCS OF HAIR (WIGS),15.61,0.00,CH
6801000000,6801000000,"Setts, curbstones and flagstones, of natural stone (except slate)",12007125199,5/4/2007 02:14PM,1,3,ROCK SAMPLES,465.36,0.00,GH
,,,12007125214,5/4/2007 02:14PM,1,3,ROCK SAMPLES,465.36,0.00,GH
6802100000,6802100000,"Tiles, cubes...; artificially coloured granules for mosaics",12007168201,6/17/2007 04:37PM,1,28000,28000 KGS OF FLAT STONES,17064.00,0.00,CI
6802290000,6802290000,"Monumental/building stone, nes, cut/sawn, with flat/even surface",12007041046,2/9/2007 05:08PM,1,1,ROCK & SOIL SAMPLE,185.48,0.00,ZA
